id,venue,category
442,Proceedings of the Institution of Mechanical Engineers Part C: Journal of Mechanical Engineering Science,Scopus Conf
446,International Conference on Computational Collective Intelligence,Scopus Conf
465,International Conference on Computational Collective Intelligence,Scopus Conf
482,RIVF 2013,Scopus Conf
539,2007 International Symposium on Information Technology Convergence (ISITC 2007),Scopus Conf
544,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
555,IEEE RIVF 2012: International Conference on Computing & Communication Technologies Research Innovation and Vision for the Future,Scopus Conf
558,International Conference on Knowledge and Systems Engineering,Scopus Conf
568,Proceedings of the 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
570,Proceedings of the 30th Pacific Asia Conference on Language Information and Computation: Oral Papers,Scopus Conf
573,2008 IEEE International Conference on Research Innovation and Vision for the Future in Computing and Communication Technologies,Scopus Conf
576,2018 10th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
579,2012 International Conference on Asian Language Processing,Scopus Conf
580,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
581,International Conference on Natural Language Processing,Scopus Conf
582,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
584,The 2015 IEEE RIVF International Conference on Computing & Communication Technologies-Research Innovation and Vision for Future (RIVF),Scopus Conf
585,2013 International Conference on Soft Computing and Pattern Recognition (SoCPaR),Scopus Conf
592,International Conference on Asian Language Processing (IALP),Scopus Conf
596,The 2015 IEEE RIVF International Conference on Computing & Communication Technologies-Research Innovation and Vision for Future (RIVF),Scopus Conf
600,RIVF 2013,Scopus Conf
616,The 2013 RIVF International Conference on Computing & Communication Technologies-Research Innovation and Vision for Future (RIVF),Scopus Conf
621,2018 IEEE International Conference on Systems Man and Cybernetics (SMC),Scopus Conf
624,2019 11th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
635,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
651,Unknown,Scopus Conf
657,2014 International Conference on Indoor Positioning and Indoor Navigation (IPIN),Scopus Conf
667,International Joint Conference on Artificial Intelligence (IJCAI'18),Scopus Conf
672,Proceedings of the AAAI Conference on Artificial Intelligence,Scopus Conf
684,2012 IEEE RIVF International Conference on Computing & Communication Technologies Research Innovation and Vision for the Future,Scopus Conf
689,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
705,International Conference on Information Science and Applications,Scopus Conf
712,2013 International Conference on Soft Computing and Pattern Recognition (SoCPaR),Scopus Conf
716,2016 IEEE Conference on Electromagnetic Field Computation (CEFC),Scopus Conf
718,Digests of the 2010 14th Biennial IEEE Conference on Electromagnetic Field Computation,Scopus Conf
719,the 2010 14th Biennial IEEE Conference on Electromagnetic Field Computation,Scopus Conf
743,Digests of the 2010 14th Biennial IEEE Conference on Electromagnetic Field Computation,Scopus Conf
749,2020 IEEE/SICE International Symposium on System Integration (SII),Scopus Conf
754,International Conference on Control Automation and Information Sciences (ICCAIS),Scopus Conf
1037,Proceedings of 2012 5th Global Symposium on Millimeter-Waves,Scopus Conf
1047,2015 IEEE International Magnetics Conference (INTERMAG),Scopus Conf
1053,Proceedings of 2012 5th Global Symposium on Millimeter-Waves,Scopus Conf
1054,2015 IEEE 8th International Conference on Cloud Computing,Scopus Conf
1056,The 2015 IEEE RIVF International Conference on Computing & Communication Technologies-Research Innovation and Vision for Future (RIVF),Scopus Conf
1057,Computing & Communication Technologies-Research Innovation and Vision for the Future (RIVF) 2016 IEEE RIVF International Conference on,Scopus Conf
1061,2015 2nd National Foundation for Science and Technology Development Conference on Information and Computer Science (NICS),Scopus Conf
1090,2015 IEEE SENSORS,Scopus Conf
1095,SENSORS 2014 IEEE,Scopus Conf
1097,Sensors 2009 IEEE,Scopus Conf
1102,IEEE CPMT Symposium Japan 2014,Scopus Conf
1106,2015 IEEE SENSORS,Scopus Conf
1108,2009 International Symposium on Micro-NanoMechatronics and Human Science,Scopus Conf
1109,2009 International Symposium on Micro-NanoMechatronics and Human Science,Scopus Conf
1116,2008 International Symposium on Micro-NanoMechatronics and Human Science,Scopus Conf
1121,TRANSDUCERS 2009-2009 International Solid-State Sensors Actuators and Microsystems Conference,Scopus Conf
1122,2015 International 3D Systems Integration Conference (3DIC),Scopus Conf
1131,2016 IEEE 29th International Conference on Micro Electro Mechanical Systems (MEMS),Scopus Conf
1132,2012 International Conference on Optical MEMS and Nanophotonics,Scopus Conf
1133,Sensors 2010 IEEE,Scopus Conf
1136,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
1138,Sensors 2009 IEEE,Scopus Conf
1141,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
1142,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
1145,2014 International 3D Systems Integration Conference (3DIC),Scopus Conf
1146,2010 International Symposium on Micro-NanoMechatronics and Human Science,Scopus Conf
1151,2019 20th International Conference on Solid-State Sensors Actuators and Microsystems & Eurosensors XXXIII (TRANSDUCERS & EUROSENSORS XXXIII),Scopus Conf
1153,2018 IEEE 13th Annual International Conference on Nano/Micro Engineered and Molecular Systems (NEMS),Scopus Conf
1154,2018 IEEE 13th Annual International Conference on Nano/Micro Engineered and Molecular Systems (NEMS),Scopus Conf
1156,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
1157,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
1160,2021 21st International Conference on Solid-State Sensors Actuators and Microsystems (Transducers),Scopus Conf
1166,2010 IEEE RIVF International Conference on Computing & Communication Technologies Research Innovation and Vision for the Future (RIVF),Scopus Conf
1185,International Conference on Information Communication and Computing Technology,Scopus Conf
1193,11th International Symposium on Turbulence and Shear Flow Phenomena,Scopus Conf
1207,2016 IEEE Metrology for Aerospace (MetroAeroSpace),Scopus Conf
1224,Proceedings. 11th IEEE International Conference and Workshop on the Engineering of Computer-Based Systems 2004.,Scopus Conf
1225,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
1226,International Conference on Context-Aware Systems and Applications,Scopus Conf
1232,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
1234,International conference on Software Engineering Research and Practice (SERP),Scopus Conf
1237,International Conference on Context-Aware Systems and Applications,Scopus Conf
1242,International Conference on Context-Aware Systems and Applications,Scopus Conf
1243,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
1260,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
1261,International Conference on Context-Aware Systems and Applications,Scopus Conf
1266,2010 Second International Conference on Knowledge and Systems Engineering,Scopus Conf
1283,Proc. of the NIC Symposium,Scopus Conf
1291,BIOCOMP,Scopus Conf
1295,2015 Seventh International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
1297,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
1300,2018 10th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
1302,Proceedings of the 2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
1307,2012 Fourth International Conference on Knowledge and Systems Engineering,Scopus Conf
1311,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
1312,2015 Seventh International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
1313,2010 Second International Conference on Knowledge and Systems Engineering,Scopus Conf
1319,2016 14th International Conference on Control Automation Robotics and Vision (ICARCV),Scopus Conf
1323,2016 14th International Conference on Control Automation Robotics and Vision (ICARCV),Scopus Conf
1326,2013 IEEE 8th Conference on Industrial Electronics and Applications (ICIEA),Scopus Conf
1327,2013 IEEE 8th Conference on Industrial Electronics and Applications (ICIEA),Scopus Conf
1329,2012 IEEE International Conference on Control System Computing and Engineering,Scopus Conf
1341,2015 2nd National Foundation for Science and Technology Development Conference on Information and Computer Science (NICS),Scopus Conf
1346,IJCAI,Scopus Conf
1351,2007 IEEE International Conference on Research Innovation and Vision for the Future,Scopus Conf
1360,Proceedings of the 21st Pacific Asia Conference on Language Information and Computation,Scopus Conf
1371,NICS 2018 - Proceedings of 2018 NAFOSTED Conference on Information and Computer Science,Scopus Conf
1375,EUSIPCO 2021 - 2021 29th European Signal Processing Conference (EUSIPCO),Scopus Conf
1377,ICASSP 2021 - 2021 IEEE International Conference on Acoustics Speech and Signal Processing (ICASSP),Scopus Conf
1378,NICS 2019 - Proceedings of 2019 NAFOSTED Conference on Information and Computer Science,Scopus Conf
1386,2008 Australasian Telecommunication Networks and Applications Conference,Scopus Conf
1387,2012 International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
1400,The 2010 International Conference on Advanced Technologies for Communications,Scopus Conf
1407,ICASSP,Scopus Conf
1409,10th International Conference on Information Science Signal Processing and their Applications (ISSPA 2010),Scopus Conf
1411,2014 IEEE International Conference on Image Processing (ICIP),Scopus Conf
1426,J. Bus. Econ. Manag,Scopus Conf
1427,2012 International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
1429,2011 8th International Conference on Information Communications & Signal Processing,Scopus Conf
1433,2019 3rd International Conference on Recent Advances in Signal Processing Telecommunications & Computing (SigTelCom),Scopus Conf
1439,IEEE International Symposium  on Signal Processing and Information Technology (ISSPIT 2012),Scopus Conf
1447,2020 IEEE Wireless Communications and Networking Conference (WCNC),Scopus Conf
1448,2019 19th International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
1462,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
1482,The 2010 International Conference on Advanced Technologies for Communications,Scopus Conf
1493,TENCON 2012 IEEE Region 10 Conference,Scopus Conf
1531,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
1567,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
1668,2013 International Conference on Computing Management and Telecommunications (ComManTel),Scopus Conf
1676,Proceedings of the 4th IEEE International Conference on Research Innovation and Vision for the Future,Scopus Conf
1682,2013 International Conference on Computing Management and Telecommunications (ComManTel),Scopus Conf
1686,Eighth International Conference on Knowledge and Systems Engineering (KSE) 2016,Scopus Conf
1689,2019 IEEE-RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
1690,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
1698,The 2013 RIVF International Conference on Computing & Communication Technologies-Research Innovation and Vision for Future (RIVF),Scopus Conf
1722,International Conference on Computational Collective Intelligence,Scopus Conf
1737,The 2013 RIVF International Conference on Computing & Communication Technologies-Research Innovation and Vision for Future (RIVF),Scopus Conf
1739,2016 3rd National Foundation for Science and Technology Development Conference on Information and Computer Science (NICS),Scopus Conf
1742,2012 Fourth International Conference on Knowledge and Systems Engineering,Scopus Conf
1743,2010 Second International Conference on Knowledge and Systems Engineering,Scopus Conf
1745,Knowledge and Systems Engineering,Scopus Conf
1747,2018 10th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
1774,International Conference on Context-Aware Systems and Applications,Scopus Conf
1775,International Conference on Context-Aware Systems and Applications,Scopus Conf
1783,Unknown,Scopus Conf
1821,10th IEEE International Conference on Nanotechnology,Scopus Conf
1888,2012 IEEE International Conference on Control System Computing and Engineering,Scopus Conf
1894,2012 International Conference on Systems and Informatics (ICSAI2012),Scopus Conf
1895,2008 IEEE international conference on research innovation and vision for the future in computing and communication technologies,Scopus Conf
1944,The 2015 IEEE RIVF International Conference on Computing & Communication Technologies-Research Innovation and Vision for Future (RIVF),Scopus Conf
1945,Knowledge and Systems Engineering,Scopus Conf
1947,2012 Fourth International Conference on Knowledge and Systems Engineering,Scopus Conf
1952,Knowledge and Systems Engineering,Scopus Conf
2030,2012 international symposium on communications and information technologies (ISCIT),Scopus Conf
2042,Asia-Pacific Conference on Communications (APCC2016),Scopus Conf
2043,TENCON 2018-2018 IEEE Region 10 Conference,Scopus Conf
2044,TENCON 2012-2012 IEEE Region 10 Conference,Scopus Conf
2048,TENCON 2018-2018 IEEE Region 10 Conference,Scopus Conf
2057,2019 19th International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
2075,SENSORS 2010 IEEE,Scopus Conf
2078,2008 IEEE 21st International Conference on Micro Electro Mechanical Systems,Scopus Conf
2087,2007 IEEE 20th International Conference on Micro Electro Mechanical Systems (MEMS),Scopus Conf
2088,19th IEEE International Conference on Micro Electro Mechanical Systems,Scopus Conf
2108,2015 IEEE SENSORS,Scopus Conf
2123,18th MicroMechanics Europe (MME07),Scopus Conf
2125,2021 21st International Conference on Solid-State Sensors Actuators and Microsystems (Transducers),Scopus Conf
2128,2010 International Conference on Asian Language Processing,Scopus Conf
2137,2010 International Conference on Asian Language Processing,Scopus Conf
2139,2016 Eighth International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
2149,2018 International Conference on Asian Language Processing (IALP),Scopus Conf
2165,TENCON 2014-2014 IEEE Region 10 Conference,Scopus Conf
2167,TENCON 2014-2014 IEEE Region 10 Conference,Scopus Conf
2183,2019 IEEE International Conference on Communications (ICC),Scopus Conf
2190,TENCON 2017-2017 IEEE Region 10 Conference,Scopus Conf
2219,2019 19th international symposium on communications and information technologies (ISCIT),Scopus Conf
2231,2018 12th International Symposium on Medical Information and Communication Technology (ISMICT),Scopus Conf
2253,2019 26th Asia-Pacific Software Engineering Conference (APSEC),Scopus Conf
2267,2018 IEEE 12th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC),Scopus Conf
2269,Proc. IEEE Computer Society Annual Symp. VLSI (ISVLSI),Scopus Conf
2273,The International Conference on Internet of Things Embedded Systems and Communications (IINTEC 2019),Scopus Conf
2279,2019 IEEE 13th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC),Scopus Conf
2309,2010 IEEE RIVF International Conference on Computing & Communication Technologies Research Innovation and Vision for the Future (RIVF),Scopus Conf
2311,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
2324,Proceedings of the 5th International Conference on Ubiquitous Information Management and Communication,Scopus Conf
2328,2009 International Conference on Advanced Technologies for Communications,Scopus Conf
2332,2018 IEEE 12th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC),Scopus Conf
2337,2019 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),Scopus Conf
2346,2019 19th International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
2347,2019 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),Scopus Conf
2350,2012 13th International Workshop on Image Analysis for Multimedia Interactive Services,Scopus Conf
2362,2018 IEEE 12th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC),Scopus Conf
2367,2018 IEEE 12th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC),Scopus Conf
2368,2019 19th International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
2425,The 2015 IEEE RIVF International Conference on Computing & Communication Technologies-Research Innovation and Vision for Future (RIVF),Scopus Conf
2428,Knowledge and Systems Engineering,Scopus Conf
2429,2015 Seventh international conference on knowledge and systems engineering (KSE),Scopus Conf
2430,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
2483,2008 10th International Conference on Advanced Communication Technology,Scopus Conf
2484,International Conference on Information Networking,Scopus Conf
2485,2019 IEEE-RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
2491,International Conference on Information Networking,Scopus Conf
2518,2011 IEEE 24th International Conference on Micro Electro Mechanical Systems,Scopus Conf
2519,2010 International Conference on Optical MEMS and Nanophotonics,Scopus Conf
2520,2009 International Symposium on Micro-NanoMechatronics and Human Science,Scopus Conf
2522,2021 IEEE 34th International Conference on Micro Electro Mechanical Systems (MEMS),Scopus Conf
2524,Proceedings of the 20th International conference on Solid-State Sensors Actuators and Microsystems & Eurosensors (Transducers & Eurosensors 33),Scopus Conf
2525,Proceedings of the 32nd IEEE International Conference on Micro Electro Mechanical Systems (MEMS 2019),Scopus Conf
2526,The 22nd International Conference on Miniaturized Systems for Chemistry and Life Sciences,Scopus Conf
2528,2018 IEEE 13th Annual International Conference on Nano/Micro Engineered and Molecular Systems (NEMS),Scopus Conf
2530,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
2534,2014 International Conference on Optical MEMS and Nanophotonics,Scopus Conf
2535,IN: The Proceedings of the 2014 IEEE 16th Electronics Packaging Technology Conference-(EPTC 2014) 3rd-5th December,Scopus Conf
2536,2013 IEEE 15th Electronics Packaging Technology Conference (EPTC 2013),Scopus Conf
2549,The 2019 6th NAFOSTED Conference on Information and Computer Science (NICS’19),Scopus Conf
2586,Proceedings of the Institution of Mechanical Engineers Part C: Journal of Mechanical Engineering Science,Scopus Conf
2720,2016 IEEE 29th International Conference on Micro Electro Mechanical Systems (MEMS),Scopus Conf
2722,SENSORS 2014 IEEE,Scopus Conf
2733,2010 International Symposium on Micro-NanoMechatronics and Human Science,Scopus Conf
2735,2019 3rd International Conference on Recent Advances in Signal Processing Telecommunications & Computing (SigTelCom),Scopus Conf
2738,2018 International Conference on Asian Language Processing (IALP),Scopus Conf
2743,2016 Eighth International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
2756,2012 Fourth International Conference on Knowledge and Systems Engineering,Scopus Conf
2767,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
2769,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
2792,2011 Third international conference on knowledge and systems engineering,Scopus Conf
2793,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
2801,2009 International Conference on Advanced Technologies for Communications,Scopus Conf
2805,2012 IEEE 26th International Conference on Advanced Information Networking and Applications,Scopus Conf
2806,2012 IEEE RIVF International Conference on Computing & Communication Technologies Research Innovation and Vision for the Future,Scopus Conf
2808,2019 25th Asia-Pacific Conference on Communications (APCC),Scopus Conf
2812,2005 Asia-Pacific Conference on Communications,Scopus Conf
2844,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
2845,Eighth International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
2849,2018 5th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
2850,Proceedings of International Conference on Knowledge and Systems Engineering,Scopus Conf
2856,6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
2857,2018 10th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
2858,9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
2867,6th NAFOSTED Conference on Information and Computer Science,Scopus Conf
2873,The 9th International Conference on Knowledge and Systems Engineering,Scopus Conf
2877,Eighth International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
2893,Proceedings of the 20th Pacific Asia Conference on Language Information and Computation (PACLIC 2006) Wuhan,Scopus Conf
2898,2018 International Conference on Indoor Positioning and Indoor Navigation (IPIN),Scopus Conf
2900,2015 Ieee Sensors,Scopus Conf
2903,SENSORS 2014 IEEE,Scopus Conf
2905,2016 14th International Conference on Control Automation Robotics and Vision (ICARCV),Scopus Conf
2917,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
2920,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
2921,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
2923,2008 International Conference on Advanced Technologies for Communications,Scopus Conf
2927,2020 IEEE Sensors,Scopus Conf
2929,2019 20th International Conference on Solid-State Sensors Actuators and Microsystems & Eurosensors XXXIII (TRANSDUCERS & EUROSENSORS XXXIII),Scopus Conf
2934,2017 19th International Conference on Solid-State Sensors Actuators and Microsystems (TRANSDUCERS),Scopus Conf
2937,2021 21st International Conference on Solid-State Sensors Actuators and Microsystems (Transducers),Scopus Conf
2940,2021 IEEE 34th International Conference on Micro Electro Mechanical Systems (MEMS),Scopus Conf
2948,2019 20th International Conference on Solid-State Sensors Actuators and Microsystems & Eurosensors XXXIII (TRANSDUCERS & EUROSENSORS XXXIII),Scopus Conf
2950,2019 IEEE 32nd International Conference on Micro Electro Mechanical Systems (MEMS),Scopus Conf
2953,2019 20th International Conference on Solid-State Sensors Actuators and Microsystems,Scopus Conf
2956,Proceedings of the 22nd International Conference on Miniaturized Systems for Chemistry and Life Sciences,Scopus Conf
2967,Proceedings-2008 International Conference on Advanced Technologies for Communications ATC 2008 Held in Conjunction with REV Meeting,Scopus Conf
2990,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
2992,Proceedings of the Joint EMNLP-CoNLL 2007,Scopus Conf
2999,2011 International Conference on Asian Language Processing,Scopus Conf
3009,Proceedings of the 20th Pacific Asia Conference on Language Information and Computation,Scopus Conf
3014,Proceedings of the 20st Pacific Asia Conference on Language Information and Computation PACLIC 20 Huazhong Normal University Wuhan China November 1-3 2006.,Scopus Conf
3017,2012 International Conference on Asian Language Processing,Scopus Conf
3050,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
3055,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
3057,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
3080,2020 IEEE Sensors,Scopus Conf
3093,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
3104,International Conference on Computational Collective Intelligence,Scopus Conf
3112,The 2013 RIVF International Conference on Computing & Communication Technologies-Research Innovation and Vision for Future (RIVF),Scopus Conf
3113,International Conference on Computational Collective Intelligence,Scopus Conf
3118,2019 11th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3119,2011 International Conference on Asian Language Processing,Scopus Conf
3125,Information Science and Applications,Scopus Conf
3144,2018 5th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
3150,2021 IEEE International Conference on Acoustics Speech and Signal Processing (ICASSP),Scopus Conf
3151,29th European Signal Processing Conference,Scopus Conf
3153,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
3158,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
3160,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
3163,2018 10th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3164,Proceedings of the 2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
3179,2019 19th International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
3184,2017 9th IEEE International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3187,2008 IEEE International Conference on Networking Sensing and Control,Scopus Conf
3188,2015 Seventh International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3223,Proceedings of the Institution of Mechanical Engineers Part C: Journal of Mechanical Engineering Science,Scopus Conf
3225,Proceedings of the Institution of Mechanical Engineers Part C: Journal of Mechanical Engineering Science,Scopus Conf
3244,Proceedings of the Institution of Mechanical Engineers Part C: Journal of Mechanical Engineering Science,Scopus Conf
3269,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
3280,2012 IEEE RIVF International Conference on Computing & Communication Technologies Research Innovation and Vision for the Future,Scopus Conf
3283,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
3306,2016 14th International Conference on Control Automation Robotics and Vision (ICARCV),Scopus Conf
3309,2013 IEEE 8th Conference on Industrial Electronics and Applications (ICIEA),Scopus Conf
3311,2012 IEEE International Conference on Control System Computing and Engineering,Scopus Conf
3332,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
3333,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
3359,RIVF 2013,Scopus Conf
3365,2011 International Conference on Asian Language Processing,Scopus Conf
3366,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3378,2012 Fourth International Conference on Knowledge and Systems Engineering,Scopus Conf
3379,2010 International Conference on Asian Language Processing,Scopus Conf
3380,2011 International Conference on Asian Language Processing,Scopus Conf
3381,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3382,2011 IEEE Asia-Pacific Services Computing Conference,Scopus Conf
3385,2011 International Conference on Asian Language Processing,Scopus Conf
3390,Information Science and Applications,Scopus Conf
3399,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3405,2016 Eighth International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3409,Information Science and Applications,Scopus Conf
3423,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
3426,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
3459,TENCON 2012 IEEE Region 10 Conference,Scopus Conf
3463,2020 IEEE Sensors,Scopus Conf
3473,2018 The 5th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
3478,Advanced Technologies for Communications (ATC) 2010 International Conference on,Scopus Conf
3482,9th International Conference on Knowledge and Systems Engineering,Scopus Conf
3501,Proceedings of the 28th International Joint Conference on Artificial Intelligence,Scopus Conf
3502,2018 IEEE International Conference on Systems Man and Cybernetics (SMC),Scopus Conf
3516,Proceedings of the 28th International Joint Conference on Artificial Intelligence,Scopus Conf
3550,2015 Seventh International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3567,Proceedings of the Institution of Mechanical Engineers Part C: Journal of Mechanical Engineering Science,Scopus Conf
3588,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
3645,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
3647,2016 Eighth International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3656,2020 IEEE Wireless Communications and Networking Conference (WCNC),Scopus Conf
3657,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3658,2016 3rd National Foundation for Science and Technology Development Conference on Information and Computer Science (NICS),Scopus Conf
3660,2010 Second International Conference on Knowledge and Systems Engineering,Scopus Conf
3665,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
3670,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3674,2018 5th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
3677,2008 International Conference on Advanced Language Processing and Web Information Technology,Scopus Conf
3689,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
3705,2011 Third International Conference on Knowledge and Systems Engineering,Scopus Conf
3707,2010 Second International Conference on Knowledge and Systems Engineering,Scopus Conf
3709,2009 International Conference on Knowledge and Systems Engineering,Scopus Conf
3711,2008 International Conference on Advanced Technologies for Communications,Scopus Conf
3731,2018 12th International Symposium on Medical Information and Communication Technology (ISMICT),Scopus Conf
3736,The 2010 International Conference on Advanced Technologies for Communications,Scopus Conf
3795,2017 9th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3799,2011 IEEE International Symposium on Signal Processing and Information Technology (ISSPIT),Scopus Conf
3802,Knowledge and Systems Engineering,Scopus Conf
3803,2011 IEEE International Symposium on Signal Processing and Information Technology (ISSPIT),Scopus Conf
3821,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
3822,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
3823,2019 11th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
3825,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
3858,Information Science and Applications,Scopus Conf
3887,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
3897,2018 5th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
4080,EUSIPCO 2021 - 2021 29th European Signal Processing Conference,Scopus Conf
4235,15th IEEE-RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
4236,Proceedings of the ACM/IEEE 42nd International Conference on Software Engineering,Scopus Conf
4246,2021 21st International Conference on Solid-State Sensors Actuators and Microsystems (Transducers),Scopus Conf
4252,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
4256,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
